row_id,production_time,production_day,actual_target,Толщина (СЗ),Заданный план охлаждения (PM),Ширина (СЗ),Агрегат_бригада_резки,"Скорость смотки, макс","Скорость смотки, сред",f_ulo_family_6,Назначение многозначное (СЗ),Покупатель (СЗ),Плановая неделя отгрузки (СЗ),Химия | Mn,Химия | C,"Тсм_Зеленая, макс",Химия | B,Вид кромки (СЗ),f_pm_family_6,Химия | Si,Наимен. конеч. потребителя (СЗ),Химия | Ceq1,Химия | Cr,Заправочная скорость смотки,Марка (СЗ),Код УЛО новый (ПЗ),"Общее время нагрева в печи_Зеленая, мин","Номер моталки_Зеленая, мин","Тсм_Зеленая, мин","Ткп_Зеленая, макс","Скорость после чистовой группы_Зеленая, мин","Номер моталки_Зеленая, макс",Плоскостность (Сб.зак.),"mean_yest_Тсм_Зеленая, мин",Химия | W,Химия | S,"mean_yest_Скорость смотки, макс",Марка,"mean_yest_Скорость после чистовой группы_Зеленая, мин",Химия | N,Химия | Ti,Химия | Sn,Химия | Al,f_speed_thread_gap,Семья,Химия | Sb,mean_yest_СКН | лпц-2. ткп (несоответствие заданным границам в асут). ручные вмешательства,Химия | Nb,Химия | P,Химия | Zr,"Время нахождения сляба в печах, зоны 3-8_Зеленая, макс","Скорость после чистовой группы_Зеленая, макс",Химия | Pb,Величина плоскостности (СЗ),Химия | V,"Время нахождения сляба в печах, зоны 3-8_Зеленая, мин",mean_yest_СКН | лпц-2. т5 (несоответствие заданным границам в асут),Величина плоскостности (СЗ)__unified,"mean_yest_Скорость смотки, сред",mean_yest_Заправочная скорость смотки,mean_yest_СКН | лпц-2. общее время нагрева в печи (несоответствие заданному параметру в асут),Химия | Ni,Код плательщика,mean_yest_СКН | лпц-2. ткп (несоответствие заданным границам в асут). без ручных вмешательств,Код грузополучателя (СЗ),"Наработка валков верт. кл. 5, т",Химия | Ca,Конечный потребитель (СЗ),f_ulo_missing,mean_yest_СКН | лпц-2. весь сортамент. расход воды на охлаждение рв клеть 6,mean_yest_СКН | лпц-2. дельта т5,mean_yest_СКН | лпц-2. не проведён осмотр пов-ти контрольных рулонов sherlock,mean_yest_СКН | лпц-2. скн по невязанным с м4,mean_yest_СКН | лпц-2. скн по невязанным с м5,mean_yest_СКН | лпц-2. стан 2000. кол-во упаковочных лент,mean_yest_СКН | лпц-2. тсм (несоответствие заданным границам в асут). без ручных вмешательств,"mean_yest_Общее время нагрева в печи_Зеленая, мин","mean_yest_Ткп_Зеленая, мин",mean_yest_МСО | лпц-2. стан-2000. моталка №4. м4_рвм,ind_speed_vol_20
DEMO_PRODUCT_000669,2026-01-07 17:21:43,2026-01-07,0,12.235890,DEMO_CATEGORY_05,1069.197567,8.936335,11.201056,20.144493,DEMO_CATEGORY_02,DEMO_CATEGORY_03,DEMO_CATEGORY_07,5.101942,0.195378,0.407570,656.855780,0.066011,DEMO_CATEGORY_06,DEMO_CATEGORY_08,0.509440,DEMO_CATEGORY_04,0.013198,0.016687,30.367914,DEMO_CATEGORY_06,DEMO_CATEGORY_02,21.174193,35.000000,1007.542942,979.092404,17.675733,85.000000,DEMO_CATEGORY_06,555.581199,0.812362,0.879728,34.534908,DEMO_CATEGORY_01,18.748418,0.152740,0.983656,0.237163,1.353395,-3.823618,DEMO_CATEGORY_06,0.478892,450.029082,0.854717,0.681667,,204.079255,1.408902,0.222960,DEMO_CATEGORY_08,0.236493,144.835738,-13.624293,DEMO_CATEGORY_07,37.871406,12.088619,169.091327,0.202697,54.000000,956.449882,35.000000,3768.392862,0.574841,81.000000,-8.760262,12.627917,10.349430,-11.492989,14.781072,-3.929457,-1.977945,610.061710,219.807733,725.821944,1.486247,15.611537
DEMO_PRODUCT_000670,2026-01-07 17:25:01,2026-01-07,0,7.433237,DEMO_CATEGORY_05,1982.674841,-5.209016,20.770133,22.797812,DEMO_CATEGORY_05,DEMO_CATEGORY_04,DEMO_CATEGORY_06,-0.371225,0.635031,0.222769,531.391631,0.382213,DEMO_CATEGORY_04,DEMO_CATEGORY_06,0.904133,DEMO_CATEGORY_02,0.154497,0.251785,23.609054,DEMO_CATEGORY_07,DEMO_CATEGORY_06,126.103502,48.000000,551.656779,889.924030,7.574389,83.000000,DEMO_CATEGORY_01,682.500141,0.574083,0.458271,3.834181,DEMO_CATEGORY_02,10.105077,0.880209,0.380368,0.016428,1.049207,25.416303,DEMO_CATEGORY_07,0.418153,719.584269,0.348304,0.436291,0.835226,1.411692,0.518077,0.047020,DEMO_CATEGORY_06,0.108210,268.073602,3.512007,DEMO_CATEGORY_04,28.698393,30.616676,122.635090,0.130834,62.000000,780.671261,,3300.619083,0.045824,15.000000,-16.343677,-1.156747,-6.392720,-3.675419,-1.247218,-3.817395,12.108126,909.351441,299.138229,664.060088,-6.511090,-5.950197
DEMO_PRODUCT_000671,2026-01-07 17:38:14,2026-01-07,1,9.478750,DEMO_CATEGORY_01,1314.511683,-5.129411,38.188904,39.637399,DEMO_CATEGORY_01,DEMO_CATEGORY_08,DEMO_CATEGORY_02,4.510866,0.153898,0.061001,713.398178,0.104002,DEMO_CATEGORY_06,DEMO_CATEGORY_06,0.844045,DEMO_CATEGORY_07,0.952258,0.593943,19.951689,DEMO_CATEGORY_08,DEMO_CATEGORY_05,58.965407,82.000000,,614.273248,1.844327,55.000000,DEMO_CATEGORY_05,775.354050,0.079534,0.975395,0.627871,DEMO_CATEGORY_01,26.274830,,0.045316,0.875075,0.983579,-17.438686,,0.508588,909.546622,0.130558,0.760312,0.636547,98.328728,11.218512,0.321118,DEMO_CATEGORY_06,0.408393,42.173560,7.052803,DEMO_CATEGORY_03,27.429959,8.688292,146.035702,0.042516,36.000000,532.529793,90.000000,413.270336,0.451263,36.000000,-12.018083,5.229039,8.141519,15.900410,0.990802,2.554193,-2.135256,551.201220,201.921492,882.571737,-2.317085,7.655917
DEMO_PRODUCT_000672,2026-01-07 17:41:12,2026-01-07,0,17.418059,DEMO_CATEGORY_01,1248.952365,14.463149,34.824616,35.995802,DEMO_CATEGORY_02,DEMO_CATEGORY_03,DEMO_CATEGORY_01,-0.864487,0.626739,0.359751,907.016678,0.091032,DEMO_CATEGORY_04,DEMO_CATEGORY_07,0.134650,DEMO_CATEGORY_01,0.338859,1.090530,26.311388,DEMO_CATEGORY_07,DEMO_CATEGORY_06,46.774810,77.000000,769.182609,454.485446,,16.000000,DEMO_CATEGORY_04,668.721523,0.349779,0.290131,13.928912,DEMO_CATEGORY_05,22.491849,0.372470,0.127428,0.999706,0.674090,11.124374,DEMO_CATEGORY_07,0.224011,986.901617,0.113020,0.015164,0.658173,28.064132,19.667053,0.312383,DEMO_CATEGORY_01,0.554055,6.708966,-5.353921,DEMO_CATEGORY_05,19.125179,3.997241,64.366298,0.322228,10.000000,635.869595,46.000000,2112.223407,0.168304,51.000000,9.290913,-6.927785,23.357371,3.998296,7.269674,10.464901,-0.389183,770.891877,124.227498,960.329262,-1.550991,-16.229752
DEMO_PRODUCT_000673,2026-01-07 17:44:13,2026-01-07,0,14.743086,DEMO_CATEGORY_01,1514.022655,14.625173,9.327740,27.834659,DEMO_CATEGORY_06,DEMO_CATEGORY_04,DEMO_CATEGORY_02,7.139508,0.049364,0.139077,478.227622,0.002607,DEMO_CATEGORY_08,DEMO_CATEGORY_05,0.167904,DEMO_CATEGORY_02,0.901781,0.388904,8.871477,DEMO_CATEGORY_07,DEMO_CATEGORY_01,204.383525,91.000000,694.803314,942.123807,9.959834,49.000000,DEMO_CATEGORY_08,889.210864,0.063952,0.156896,38.449900,DEMO_CATEGORY_06,31.864332,0.274703,0.175366,0.155552,0.795700,2.935342,DEMO_CATEGORY_02,0.808022,950.689537,0.859667,0.516064,0.060718,287.503437,37.222224,0.544540,DEMO_CATEGORY_02,0.512877,154.526362,4.290143,DEMO_CATEGORY_07,16.233208,15.290261,60.358973,0.464433,45.000000,473.887387,46.000000,1915.111750,0.255134,37.000000,-6.473969,-10.023717,-1.151451,-6.985814,-6.685104,3.840035,7.671454,685.256474,265.354953,575.936406,13.301936,12.737596
DEMO_PRODUCT_000674,2026-01-07 18:23:26,2026-01-07,0,10.875320,DEMO_CATEGORY_06,1409.120738,-18.769160,29.466025,6.149739,DEMO_CATEGORY_05,DEMO_CATEGORY_08,DEMO_CATEGORY_05,21.852718,0.126571,0.196200,749.934906,0.335421,DEMO_CATEGORY_07,DEMO_CATEGORY_01,0.431770,DEMO_CATEGORY_02,0.411301,0.747525,36.926965,DEMO_CATEGORY_03,DEMO_CATEGORY_04,222.155245,65.000000,938.462819,961.976545,22.545830,71.000000,DEMO_CATEGORY_07,616.504202,0.203786,0.391254,25.666542,DEMO_CATEGORY_06,9.742069,0.602191,0.851760,0.398773,,5.564084,DEMO_CATEGORY_07,,576.626442,0.222964,,1.076843,44.330272,24.103238,0.222888,DEMO_CATEGORY_07,0.090797,295.071053,7.784681,DEMO_CATEGORY_06,4.847948,8.975787,43.330002,0.803552,,487.138403,67.000000,3108.506379,0.529681,41.000000,-11.703954,-1.971136,-7.098037,10.527738,-11.122591,6.193099,-0.224571,777.002262,239.381744,670.613681,11.866558,15.522886
DEMO_PRODUCT_000675,2026-01-07 18:29:13,2026-01-07,0,7.996415,DEMO_CATEGORY_04,1756.273104,5.497803,4.163630,36.761142,DEMO_CATEGORY_05,DEMO_CATEGORY_02,DEMO_CATEGORY_05,-13.412390,0.401039,,748.188248,0.432788,DEMO_CATEGORY_01,DEMO_CATEGORY_06,0.088860,DEMO_CATEGORY_03,0.611306,0.146222,2.829984,DEMO_CATEGORY_06,DEMO_CATEGORY_05,145.780341,77.000000,989.384739,606.315242,30.672135,80.000000,DEMO_CATEGORY_03,813.698192,0.111094,1.193463,24.621707,DEMO_CATEGORY_01,21.552994,0.154962,0.920713,0.110116,0.688743,2.072574,DEMO_CATEGORY_01,0.357046,807.054894,0.027915,0.064668,0.097591,26.109960,31.814119,0.380722,DEMO_CATEGORY_06,0.135378,141.398339,-12.410386,DEMO_CATEGORY_02,5.664742,27.115226,172.330973,0.353076,11.000000,906.010782,80.000000,2649.178962,0.181400,66.000000,-7.242667,1.795308,-4.594836,1.956854,-2.194268,4.001016,-10.610336,822.847004,134.572447,661.316522,-2.234557,-4.075976
DEMO_PRODUCT_000676,2026-01-07 18:41:45,2026-01-07,0,1.957215,DEMO_CATEGORY_07,992.076932,-1.212148,1.069699,35.703443,DEMO_CATEGORY_02,DEMO_CATEGORY_03,DEMO_CATEGORY_02,-31.881463,0.617948,0.028898,451.065221,0.255312,DEMO_CATEGORY_02,DEMO_CATEGORY_02,0.615652,DEMO_CATEGORY_01,0.420341,0.718496,13.742755,DEMO_CATEGORY_04,DEMO_CATEGORY_01,135.134495,1.000000,531.573484,464.269777,37.629631,,DEMO_CATEGORY_01,597.206726,0.399038,0.011179,19.438872,DEMO_CATEGORY_05,19.314856,0.507339,0.009170,1.044497,0.911724,-5.774625,DEMO_CATEGORY_06,,762.999444,0.018812,0.569996,0.135700,255.658255,26.574179,0.059865,DEMO_CATEGORY_01,0.140576,187.901901,8.481971,DEMO_CATEGORY_03,38.481333,0.002295,79.477135,0.308420,52.000000,825.160528,84.000000,289.950090,0.413375,88.000000,-15.959263,10.609631,-6.176269,-24.287690,-9.218358,3.435747,24.756830,739.425321,152.171253,641.191435,-13.657811,13.343410
DEMO_PRODUCT_000677,2026-01-07 18:46:58,2026-01-07,0,3.717141,DEMO_CATEGORY_06,1409.965516,-10.333232,1.126971,35.468137,DEMO_CATEGORY_02,DEMO_CATEGORY_04,DEMO_CATEGORY_02,-4.156743,0.259345,1.580459,892.950645,0.320347,DEMO_CATEGORY_04,DEMO_CATEGORY_02,0.674240,DEMO_CATEGORY_08,0.371452,0.905879,2.292725,DEMO_CATEGORY_04,DEMO_CATEGORY_05,108.877932,31.000000,453.128880,1032.569335,38.325965,19.000000,DEMO_CATEGORY_06,714.673561,0.418110,0.302842,1.402942,DEMO_CATEGORY_07,9.159865,0.010351,0.287975,0.379596,0.566970,-3.785611,DEMO_CATEGORY_05,0.303693,997.980854,0.705984,0.164655,0.592101,23.421147,35.524572,0.163282,DEMO_CATEGORY_06,0.496922,203.969511,-8.328341,DEMO_CATEGORY_05,11.509304,17.627256,81.452165,1.026290,50.000000,887.052941,83.000000,4538.528341,0.355784,14.000000,15.899826,13.122296,9.615098,-5.045928,-23.707948,-8.058755,-17.498509,981.760847,49.410984,644.444381,13.124090,-6.096174
DEMO_PRODUCT_000678,2026-01-07 18:49:09,2026-01-07,0,4.667479,DEMO_CATEGORY_02,2048.382536,2.617461,6.809859,19.160675,DEMO_CATEGORY_04,DEMO_CATEGORY_04,DEMO_CATEGORY_02,-4.840259,0.469665,0.543277,503.841545,0.007176,DEMO_CATEGORY_01,DEMO_CATEGORY_06,0.507982,DEMO_CATEGORY_05,0.431949,1.495164,23.441737,DEMO_CATEGORY_07,DEMO_CATEGORY_05,284.538475,50.000000,567.200033,673.308005,35.151785,54.000000,DEMO_CATEGORY_01,705.039496,0.170128,0.539911,19.839400,DEMO_CATEGORY_08,21.294473,0.075477,0.734773,1.109190,0.032851,7.543067,DEMO_CATEGORY_02,0.870905,641.908124,0.588532,0.632041,0.714155,273.623068,34.483679,0.079887,DEMO_CATEGORY_03,0.070728,274.627441,7.854263,DEMO_CATEGORY_02,16.577503,28.163502,249.459951,0.427576,42.000000,635.407658,92.000000,795.152708,0.178436,93.000000,18.240377,1.213874,3.720590,24.033427,-18.443910,-2.412935,-9.736124,841.509086,190.597954,582.310042,-12.791593,8.420299
DEMO_PRODUCT_000679,2026-01-07 19:01:33,2026-01-07,0,8.094287,DEMO_CATEGORY_01,850.487793,-13.495968,27.797936,6.828268,DEMO_CATEGORY_02,DEMO_CATEGORY_03,DEMO_CATEGORY_04,-3.775682,0.096040,0.251363,1009.233199,0.586457,DEMO_CATEGORY_01,DEMO_CATEGORY_08,0.515773,DEMO_CATEGORY_04,0.096269,0.094821,15.227529,DEMO_CATEGORY_08,DEMO_CATEGORY_05,84.104355,91.000000,935.733261,586.547479,20.601344,14.000000,DEMO_CATEGORY_02,755.826100,0.326701,0.669800,27.277952,DEMO_CATEGORY_07,34.310099,0.108456,0.408103,0.331412,0.624454,8.834856,DEMO_CATEGORY_06,0.314504,1007.359843,0.101889,0.129188,0.663072,252.132920,1.193796,,DEMO_CATEGORY_08,0.117735,169.577709,-0.366079,DEMO_CATEGORY_08,24.029768,25.079783,181.329420,0.276178,85.000000,830.373814,11.000000,3063.138800,0.387900,77.000000,20.186602,-0.050758,-0.309066,-15.428117,-9.722377,-9.695298,-15.495764,484.279571,191.325546,903.485496,4.550282,14.667615
DEMO_PRODUCT_000680,2026-01-07 19:04:57,2026-01-07,0,18.938729,DEMO_CATEGORY_03,1440.273666,-4.664554,14.532236,30.176129,DEMO_CATEGORY_08,DEMO_CATEGORY_07,DEMO_CATEGORY_02,-9.264390,0.436009,0.366870,833.618712,0.144141,DEMO_CATEGORY_01,DEMO_CATEGORY_03,0.661950,DEMO_CATEGORY_02,0.249470,0.162779,2.277550,DEMO_CATEGORY_05,DEMO_CATEGORY_07,64.334717,55.000000,999.729721,1030.311013,16.956936,64.000000,DEMO_CATEGORY_04,901.738022,0.063776,0.116732,24.080202,DEMO_CATEGORY_03,27.296163,0.197384,0.079569,0.242245,0.745126,-15.265431,DEMO_CATEGORY_08,1.053368,874.035681,0.263864,0.559447,0.543520,31.174045,12.834588,0.753833,DEMO_CATEGORY_06,0.150605,122.719013,8.631417,DEMO_CATEGORY_02,8.512531,34.328534,93.020468,1.011562,66.000000,630.886604,98.000000,4169.038302,0.668433,90.000000,-5.315838,2.348578,24.978489,7.696572,17.888457,7.342919,-11.360612,1040.507990,85.586118,860.757224,1.025382,-14.824093
DEMO_PRODUCT_000681,2026-01-07 19:13:16,2026-01-07,0,10.597915,DEMO_CATEGORY_08,1724.744753,-7.984737,0.637698,15.540602,DEMO_CATEGORY_03,DEMO_CATEGORY_04,DEMO_CATEGORY_04,8.724342,0.404133,0.130345,622.689679,0.117234,DEMO_CATEGORY_08,DEMO_CATEGORY_03,0.401855,DEMO_CATEGORY_06,0.151029,0.343228,26.675752,DEMO_CATEGORY_02,DEMO_CATEGORY_04,283.429059,72.000000,858.265920,,18.005746,78.000000,DEMO_CATEGORY_08,654.634446,0.123434,0.008862,21.766822,DEMO_CATEGORY_01,32.095826,0.104007,0.353261,0.153218,0.288342,0.672379,DEMO_CATEGORY_05,0.283244,590.691923,0.204792,0.118160,0.006430,85.378967,9.722681,0.239139,DEMO_CATEGORY_05,1.208894,284.757848,-18.608241,DEMO_CATEGORY_06,24.239965,3.375137,299.329054,0.262324,95.000000,794.901097,54.000000,80.444649,0.999200,18.000000,0.570270,-4.826394,-9.491002,0.037876,3.947767,15.277245,-6.857919,902.124593,279.693287,653.991767,27.537434,7.915851
DEMO_PRODUCT_000682,2026-01-07 19:18:19,2026-01-07,0,5.461963,,2042.795522,-4.997913,39.520905,13.782732,DEMO_CATEGORY_06,DEMO_CATEGORY_03,DEMO_CATEGORY_01,-13.813295,0.216232,0.028304,1005.168608,0.056738,DEMO_CATEGORY_04,DEMO_CATEGORY_06,0.593421,DEMO_CATEGORY_01,0.344599,0.479449,38.326348,DEMO_CATEGORY_03,DEMO_CATEGORY_02,168.007916,14.000000,460.550258,550.569780,38.610909,79.000000,DEMO_CATEGORY_08,836.852669,0.507262,0.245490,18.344902,DEMO_CATEGORY_02,22.179685,0.241106,0.099356,0.278690,,-3.168970,DEMO_CATEGORY_03,0.111696,748.096058,0.075880,0.252838,0.417122,148.271344,0.660984,0.446947,DEMO_CATEGORY_06,0.122162,240.939428,6.019712,DEMO_CATEGORY_05,17.155507,2.645674,248.654959,0.096913,10.000000,,16.000000,3889.537073,0.072947,43.000000,22.334002,-4.206901,9.956522,6.691379,6.299881,3.459652,8.828544,603.869517,193.398051,791.473266,-0.675824,3.717280
DEMO_PRODUCT_000683,2026-01-07 19:49:31,2026-01-07,0,3.009253,DEMO_CATEGORY_02,1631.300718,-0.714785,21.335136,15.631281,DEMO_CATEGORY_02,DEMO_CATEGORY_04,DEMO_CATEGORY_08,4.507751,0.837670,0.136639,690.276313,0.968943,DEMO_CATEGORY_07,DEMO_CATEGORY_03,0.108193,DEMO_CATEGORY_03,0.055579,0.484804,4.278341,DEMO_CATEGORY_02,DEMO_CATEGORY_02,39.193868,77.000000,797.052922,724.657823,23.575684,51.000000,DEMO_CATEGORY_01,988.236653,0.210798,0.474920,32.340664,DEMO_CATEGORY_06,36.354647,0.050114,0.283138,0.053930,0.088680,-12.645663,DEMO_CATEGORY_03,0.201404,815.320958,0.572091,0.844248,0.038688,33.615155,6.424596,0.105504,DEMO_CATEGORY_05,0.419818,5.158223,8.580276,DEMO_CATEGORY_03,24.153381,19.686997,70.998297,0.320866,35.000000,1042.152713,20.000000,3380.864210,0.074284,,-2.627364,6.180387,13.181925,12.711289,8.127310,-11.331670,-21.114410,538.902067,46.868510,847.565436,11.035081,-8.892080
DEMO_PRODUCT_000684,2026-01-07 20:00:31,2026-01-07,0,7.427805,DEMO_CATEGORY_01,1954.277980,-10.155667,15.755209,22.362822,DEMO_CATEGORY_06,DEMO_CATEGORY_08,DEMO_CATEGORY_08,6.384656,0.093268,0.110034,606.156349,0.123044,DEMO_CATEGORY_07,DEMO_CATEGORY_02,0.595384,DEMO_CATEGORY_05,0.185825,1.760533,8.819740,DEMO_CATEGORY_08,DEMO_CATEGORY_02,239.524345,95.000000,702.080565,702.966701,29.810566,72.000000,DEMO_CATEGORY_06,637.670365,0.419777,0.076174,16.924544,DEMO_CATEGORY_06,15.628611,0.777522,0.297318,0.551889,0.045505,12.386745,DEMO_CATEGORY_08,0.296433,677.100374,0.779193,0.941100,0.529450,18.058524,9.185488,0.276284,DEMO_CATEGORY_08,0.074732,272.671895,3.015044,DEMO_CATEGORY_02,6.608126,14.863981,250.571824,0.919852,75.000000,1040.984695,2.000000,1136.324021,0.600196,2.000000,-0.248766,6.903624,4.111789,2.184617,-0.271501,1.895318,1.940093,706.771151,61.799858,468.510977,-10.220513,8.514327
DEMO_PRODUCT_000685,2026-01-07 20:21:55,2026-01-07,0,16.498882,DEMO_CATEGORY_04,1111.767427,15.731790,20.753996,13.340753,DEMO_CATEGORY_02,DEMO_CATEGORY_08,DEMO_CATEGORY_03,3.164659,0.016061,0.131390,680.700454,0.913687,DEMO_CATEGORY_02,DEMO_CATEGORY_02,0.409958,DEMO_CATEGORY_08,0.087479,0.355472,10.905132,DEMO_CATEGORY_08,DEMO_CATEGORY_03,185.319378,36.000000,918.745190,684.942212,2.598625,10.000000,DEMO_CATEGORY_04,758.484191,0.904832,0.208371,,DEMO_CATEGORY_08,23.776980,1.051359,0.113973,0.201152,0.228725,-3.667993,DEMO_CATEGORY_05,0.865571,727.025806,0.767006,,1.100877,213.842920,39.814331,0.320633,DEMO_CATEGORY_06,0.340351,286.310333,26.424757,DEMO_CATEGORY_06,31.098536,22.685625,298.103617,0.485570,64.000000,1044.117883,10.000000,2224.282399,0.789074,44.000000,-5.319955,0.047309,-6.079132,8.356207,-11.824589,-6.854677,-8.354759,561.184278,86.048082,898.558212,2.687401,-2.388794
DEMO_PRODUCT_000686,2026-01-07 20:30:02,2026-01-07,0,8.283513,DEMO_CATEGORY_08,1293.933211,4.932832,20.798836,27.596824,,DEMO_CATEGORY_02,DEMO_CATEGORY_07,4.871433,0.526422,0.795112,816.952165,0.021794,DEMO_CATEGORY_06,DEMO_CATEGORY_07,0.695459,DEMO_CATEGORY_05,0.085082,0.395184,27.202169,DEMO_CATEGORY_05,DEMO_CATEGORY_08,240.950677,80.000000,901.578567,854.604395,38.954075,6.000000,DEMO_CATEGORY_07,631.275372,0.242523,0.657415,20.565877,DEMO_CATEGORY_03,23.359913,0.867857,0.068492,0.335585,0.294043,1.313886,DEMO_CATEGORY_02,0.413949,464.416257,0.049757,0.157333,0.085738,193.226224,29.352160,0.249137,DEMO_CATEGORY_05,0.221630,286.566418,-4.747788,DEMO_CATEGORY_03,27.274658,34.769342,261.249183,0.790499,90.000000,843.470794,73.000000,,,21.000000,-7.078317,11.516744,-5.338037,9.340126,-11.054716,-6.554553,24.276818,992.190902,55.486187,647.184696,-6.878029,-12.535075
DEMO_PRODUCT_000687,2026-01-07 20:34:54,2026-01-07,0,15.677610,DEMO_CATEGORY_06,2118.985183,17.945630,18.809463,25.908952,DEMO_CATEGORY_04,DEMO_CATEGORY_01,DEMO_CATEGORY_05,9.492673,0.645042,0.576813,884.158192,0.882175,DEMO_CATEGORY_05,DEMO_CATEGORY_05,0.259921,DEMO_CATEGORY_04,0.122841,0.026048,15.456903,DEMO_CATEGORY_02,DEMO_CATEGORY_07,180.512889,21.000000,569.255221,527.695213,20.824947,14.000000,DEMO_CATEGORY_08,948.087781,0.043110,0.448409,35.706898,DEMO_CATEGORY_08,,0.445622,0.055812,0.245604,0.473086,12.029355,DEMO_CATEGORY_05,0.280928,851.271421,0.258205,0.418980,0.003105,101.691984,7.512402,0.535379,DEMO_CATEGORY_07,0.207244,188.915996,4.818393,DEMO_CATEGORY_04,17.070678,17.802656,52.204442,0.415503,79.000000,664.538196,31.000000,,0.618541,,1.615432,1.182139,-10.596495,-17.883332,-20.854933,-3.559386,5.863421,901.574590,1.115557,489.812817,5.834578,28.360288
DEMO_PRODUCT_000688,2026-01-07 20:39:26,2026-01-07,0,16.251395,DEMO_CATEGORY_04,2040.365158,-1.600800,24.517956,20.354505,DEMO_CATEGORY_01,DEMO_CATEGORY_01,DEMO_CATEGORY_01,0.535653,0.190503,0.118117,847.093217,1.400481,DEMO_CATEGORY_08,DEMO_CATEGORY_03,,DEMO_CATEGORY_06,0.397412,0.323274,30.187085,DEMO_CATEGORY_06,DEMO_CATEGORY_02,259.093636,90.000000,639.946429,714.532708,24.106553,48.000000,DEMO_CATEGORY_08,624.138388,0.084601,0.268067,4.847007,DEMO_CATEGORY_04,33.003421,0.071885,0.291398,0.064231,0.248070,8.688569,DEMO_CATEGORY_07,1.207013,872.579921,0.191688,0.231597,0.570772,95.297897,11.167078,0.020863,DEMO_CATEGORY_01,1.092612,,12.149837,DEMO_CATEGORY_06,6.334906,22.640804,127.755012,0.159469,47.000000,885.794866,46.000000,4689.630046,1.216063,39.000000,,-4.507918,18.998359,11.782051,6.667129,-9.330080,7.667910,911.611103,183.395711,,-3.599707,14.893147
DEMO_PRODUCT_000689,2026-01-07 21:59:32,2026-01-07,0,3.105595,DEMO_CATEGORY_02,1581.134176,-5.487900,35.425065,2.158929,DEMO_CATEGORY_01,DEMO_CATEGORY_04,DEMO_CATEGORY_03,-3.464966,0.355106,0.117125,1002.742017,0.300370,DEMO_CATEGORY_07,DEMO_CATEGORY_08,0.042658,DEMO_CATEGORY_06,0.363835,0.465451,18.515873,DEMO_CATEGORY_08,DEMO_CATEGORY_05,,69.000000,579.611305,773.569077,32.314357,91.000000,DEMO_CATEGORY_06,1041.082067,0.328396,0.252864,28.897042,DEMO_CATEGORY_05,36.180121,0.005172,0.485180,0.088193,0.407982,13.165871,DEMO_CATEGORY_06,0.206606,,0.520681,0.113512,1.046827,90.661997,12.785825,0.048273,DEMO_CATEGORY_05,0.202079,109.106900,15.586529,DEMO_CATEGORY_02,36.539580,16.825092,173.860572,0.048396,82.000000,816.078578,24.000000,6.144044,1.243865,99.000000,-1.128778,1.223821,-1.537902,-5.802255,-18.407342,-1.616745,-10.943013,455.280610,143.656223,555.009752,3.284110,-10.878463
DEMO_PRODUCT_000690,2026-01-07 22:03:16,2026-01-07,0,12.564535,DEMO_CATEGORY_03,1465.683673,17.584156,12.068548,37.461707,DEMO_CATEGORY_07,DEMO_CATEGORY_06,DEMO_CATEGORY_01,4.863704,1.139306,,1023.702750,0.293411,DEMO_CATEGORY_05,DEMO_CATEGORY_03,0.355547,DEMO_CATEGORY_05,0.178571,0.052635,0.938098,DEMO_CATEGORY_05,DEMO_CATEGORY_05,204.675169,60.000000,766.984045,823.649098,3.379675,67.000000,DEMO_CATEGORY_05,489.880393,0.286535,0.373350,5.094928,DEMO_CATEGORY_07,20.537888,0.173275,0.667644,0.765577,0.120189,-10.829775,DEMO_CATEGORY_08,0.010174,590.130081,0.908930,0.395537,0.704638,63.593904,27.432775,0.200287,DEMO_CATEGORY_07,0.414702,117.806177,-3.382343,DEMO_CATEGORY_05,30.658458,38.290787,184.811780,0.425880,64.000000,486.021225,22.000000,868.493729,0.574110,9.000000,12.461975,17.240510,-8.368522,-1.775036,-26.250765,4.205871,-8.038063,585.881394,76.632082,932.137094,3.088543,-2.899937
DEMO_PRODUCT_000691,2026-01-07 22:21:10,2026-01-07,0,19.222825,DEMO_CATEGORY_05,1431.494348,-5.780597,19.478745,16.467851,DEMO_CATEGORY_03,DEMO_CATEGORY_01,DEMO_CATEGORY_06,6.003662,0.183740,0.204100,568.237686,0.873017,DEMO_CATEGORY_06,DEMO_CATEGORY_06,0.505154,DEMO_CATEGORY_03,0.138605,0.561586,6.956648,DEMO_CATEGORY_02,DEMO_CATEGORY_02,256.953050,59.000000,499.107811,540.181088,0.504842,51.000000,DEMO_CATEGORY_01,986.676100,0.279636,0.406221,37.536044,DEMO_CATEGORY_01,19.063339,0.291606,,0.134411,0.124584,,DEMO_CATEGORY_02,0.385504,519.439596,0.770138,0.321051,0.910790,217.212285,27.629048,0.054840,DEMO_CATEGORY_02,0.253641,187.626713,5.617991,DEMO_CATEGORY_08,38.538360,18.052932,152.207461,1.174817,7.000000,651.740741,35.000000,1675.298167,0.799209,77.000000,7.088216,-2.275482,-7.795985,4.618899,-15.475721,1.939257,-8.160550,863.553737,47.005550,632.200566,-1.076107,4.614171
